,user_id,call_type,road_len,gps_len,road,gps,time,ptime
10,349,0,26,17,"[3964, 8932, 4111, 2635, 9971, 7478, 10120, 4122, 2633, 2644, 6820, 6824, 7454, 7459, 4584, 6503, 1996, 7818, 9794, 9793, 2625, 248, 9732, 9788, 249, 5353]","[[-8.665686, 41.170626], [-8.665677, 41.170653], [-8.664786, 41.171319], [-8.663238, 41.172453], [-8.66205, 41.173875], [-8.662248, 41.175378], [-8.663733, 41.176413], [-8.663751, 41.17725], [-8.663229, 41.177754], [-8.66322, 41.177763], [-8.66322, 41.177763], [-8.662986, 41.17779], [-8.661771, 41.176773], [-8.6589, 41.177169], [-8.656083, 41.177772], [-8.65512, 41.177898], [-8.653248, 41.178708]]","[1372666458, 1372666473, 1372666488, 1372666503, 1372666518, 1372666533, 1372666548, 1372666563, 1372666578, 1372666593, 1372666608, 1372666623, 1372666638, 1372666653, 1372666668, 1372666683, 1372666698]","[1372666458, 1372666473, 1372666488, 1372666496, 1372666503, 1372666508, 1372666513, 1372666518, 1372666523, 1372666528, 1372666533, 1372666538, 1372666543, 1372666548, 1372666593, 1372666616, 1372666638, 1372666646, 1372666653, 1372666661, 1372666668, 1372666676, 1372666683, 1372666688, 1372666693, 1372666698]"
11,107,0,41,20,"[209, 986, 8883, 204, 203, 6858, 3422, 7599, 3365, 3425, 7064, 1087, 1618, 1090, 7202, 7204, 6868, 6869, 461, 752, 750, 488, 4932, 482, 483, 478, 135, 219, 7778, 216, 218, 5373, 5412, 7981, 7983, 5414, 1661, 9695, 3320, 764, 762]","[[-8.648226, 41.148333], [-8.648514, 41.148297], [-8.648784, 41.148153], [-8.650827, 41.148045], [-8.653158, 41.14836], [-8.652906, 41.149206], [-8.651799, 41.150313], [-8.649999, 41.151096], [-8.649216, 41.152311], [-8.648469, 41.153481], [-8.648379, 41.154021], [-8.648325, 41.154003], [-8.648217, 41.154282], [-8.648379, 41.15583], [-8.649252, 41.15799], [-8.648298, 41.159079], [-8.646435, 41.157216], [-8.645202, 41.154507], [-8.643042, 41.151915], [-8.64081, 41.149269]]","[1372668335, 1372668350, 1372668365, 1372668380, 1372668395, 1372668410, 1372668425, 1372668440, 1372668455, 1372668470, 1372668485, 1372668500, 1372668515, 1372668530, 1372668545, 1372668560, 1372668575, 1372668590, 1372668605, 1372668620]","[1372668335, 1372668350, 1372668380, 1372668395, 1372668410, 1372668415, 1372668420, 1372668425, 1372668430, 1372668435, 1372668440, 1372668455, 1372668470, 1372668485, 1372668515, 1372668518, 1372668520, 1372668523, 1372668525, 1372668528, 1372668530, 1372668538, 1372668545, 1372668553, 1372668560, 1372668568, 1372668575, 1372668578, 1372668581, 1372668585, 1372668588, 1372668591, 1372668594, 1372668598, 1372668601, 1372668604, 1372668607, 1372668610, 1372668614, 1372668617, 1372668620]"
12,349,2,43,29,"[5144, 6891, 5207, 181, 9626, 7595, 5146, 5151, 5150, 1659, 504, 3190, 506, 507, 510, 7803, 5024, 513, 3038, 3057, 540, 3081, 3083, 7085, 3174, 9810, 1898, 542, 546, 10421, 9671, 704, 703, 5013, 69, 9911, 3009, 3003, 3005, 2998, 2991, 72, 7743]","[[-8.638227, 41.159592], [-8.637543, 41.15925], [-8.635158, 41.158881], [-8.633196, 41.158926], [-8.632728, 41.160276], [-8.633052, 41.161095], [-8.632656, 41.161842], [-8.632593, 41.161806], [-8.631315, 41.162598], [-8.629092, 41.163597], [-8.626662, 41.163471], [-8.624799, 41.163354], [-8.622864, 41.16303], [-8.620425, 41.162724], [-8.617752, 41.16249], [-8.61525, 41.162202], [-8.612811, 41.161905], [-8.611299, 41.161707], [-8.609742, 41.1615], [-8.60994, 41.160105], [-8.610075, 41.158242], [-8.610003, 41.156145], [-8.610084, 41.15412], [-8.610075, 41.152455], [-8.610714, 41.15106], [-8.611335, 41.150331], [-8.611524, 41.150367], [-8.61156, 41.150403], [-8.611596, 41.150439]]","[1372669299, 1372669314, 1372669329, 1372669344, 1372669359, 1372669374, 1372669389, 1372669404, 1372669419, 1372669434, 1372669449, 1372669464, 1372669479, 1372669494, 1372669509, 1372669524, 1372669539, 1372669554, 1372669569, 1372669584, 1372669599, 1372669614, 1372669629, 1372669644, 1372669659, 1372669674, 1372669689, 1372669704, 1372669719]","[1372669299, 1372669314, 1372669322, 1372669329, 1372669337, 1372669344, 1372669359, 1372669367, 1372669374, 1372669389, 1372669419, 1372669434, 1372669442, 1372669449, 1372669464, 1372669479, 1372669487, 1372669494, 1372669502, 1372669509, 1372669514, 1372669519, 1372669524, 1372669529, 1372669534, 1372669539, 1372669547, 1372669554, 1372669564, 1372669574, 1372669584, 1372669599, 1372669614, 1372669618, 1372669622, 1372669625, 1372669629, 1372669634, 1372669639, 1372669644, 1372669652, 1372669659, 1372669719]"
13,116,1,26,18,"[50, 52, 55, 4908, 6721, 9619, 708, 3224, 3221, 5427, 3222, 559, 3030, 5049, 5052, 837, 543, 420, 7756, 585, 9956, 3129, 3137, 9336, 3146, 3134]","[[-8.613243, 41.154444], [-8.612811, 41.153733], [-8.611965, 41.154642], [-8.61192, 41.156667], [-8.612541, 41.157324], [-8.612073, 41.158701], [-8.611605, 41.160429], [-8.611371, 41.161581], [-8.611236, 41.162292], [-8.611011, 41.164092], [-8.611011, 41.164434], [-8.61102, 41.164902], [-8.61147, 41.166378], [-8.612946, 41.166585], [-8.613324, 41.166945], [-8.613333, 41.166909], [-8.613351, 41.1669], [-8.613315, 41.166891]]","[1372668435, 1372668450, 1372668465, 1372668480, 1372668495, 1372668510, 1372668525, 1372668540, 1372668555, 1372668570, 1372668585, 1372668600, 1372668615, 1372668630, 1372668645, 1372668660, 1372668675, 1372668690]","[1372668435, 1372668443, 1372668450, 1372668465, 1372668469, 1372668473, 1372668476, 1372668480, 1372668488, 1372668495, 1372668500, 1372668505, 1372668510, 1372668518, 1372668525, 1372668540, 1372668555, 1372668570, 1372668600, 1372668608, 1372668615, 1372668620, 1372668625, 1372668630, 1372668660, 1372668690]"
14,382,2,24,18,"[420, 7754, 7609, 2270, 1784, 1785, 1795, 1777, 1801, 1793, 1803, 1116, 1246, 1114, 1199, 8197, 1202, 1112, 9673, 5542, 8787, 1111, 2905, 1109]","[[-8.611101, 41.16285], [-8.61111, 41.162976], [-8.61102, 41.164443], [-8.609157, 41.164479], [-8.606592, 41.164362], [-8.606259, 41.164785], [-8.605116, 41.165433], [-8.602623, 41.165334], [-8.601768, 41.164029], [-8.601723, 41.163903], [-8.600661, 41.164551], [-8.598798, 41.165586], [-8.598375, 41.165793], [-8.595855, 41.166621], [-8.593371, 41.167386], [-8.591904, 41.168169], [-8.591931, 41.168178], [-8.59194, 41.168187]]","[1372668671, 1372668686, 1372668701, 1372668716, 1372668731, 1372668746, 1372668761, 1372668776, 1372668791, 1372668806, 1372668821, 1372668836, 1372668851, 1372668866, 1372668881, 1372668896, 1372668911, 1372668926]","[1372668671, 1372668716, 1372668731, 1372668746, 1372668754, 1372668761, 1372668769, 1372668776, 1372668781, 1372668786, 1372668791, 1372668806, 1372668821, 1372668829, 1372668836, 1372668844, 1372668851, 1372668859, 1372668866, 1372668870, 1372668874, 1372668877, 1372668881, 1372668926]"
15,379,2,56,38,"[7743, 4796, 4588, 18, 20, 7718, 7720, 54, 55, 4908, 6721, 9619, 709, 9661, 702, 833, 843, 830, 9807, 8170, 2270, 1783, 862, 9663, 9666, 9665, 611, 603, 612, 8237, 2024, 2037, 2869, 9383, 2873, 1013, 9076, 8300, 8298, 8295, 10252, 8292, 2864, 2775, 9540, 7010, 7885, 7889, 7025, 7020, 7006, 7029, 7018, 2840, 2845, 7615]","[[-8.610948, 41.150529], [-8.611164, 41.150502], [-8.612469, 41.150259], [-8.613855, 41.150025], [-8.614755, 41.150376], [-8.614548, 41.151555], [-8.613801, 41.151852], [-8.613522, 41.153085], [-8.613387, 41.153652], [-8.613378, 41.15367], [-8.613333, 41.153706], [-8.612001, 41.153994], [-8.611893, 41.155965], [-8.610444, 41.157288], [-8.60877, 41.158296], [-8.607951, 41.159961], [-8.606826, 41.162364], [-8.606412, 41.165424], [-8.606466, 41.168619], [-8.604639, 41.17131], [-8.60535, 41.173164], [-8.606349, 41.174712], [-8.608338, 41.175441], [-8.60787, 41.176989], [-8.609238, 41.177538], [-8.609328, 41.179302], [-8.610561, 41.180004], [-8.611461, 41.180913], [-8.611443, 41.181768], [-8.612406, 41.182119], [-8.612424, 41.182128], [-8.612415, 41.182137], [-8.612415, 41.182119], [-8.612442, 41.182065], [-8.612451, 41.182011], [-8.61246, 41.181993], [-8.61246, 41.181966], [-8.612748, 41.182056]]","[1372666253, 1372666268, 1372666283, 1372666298, 1372666313, 1372666328, 1372666343, 1372666358, 1372666373, 1372666388, 1372666403, 1372666418, 1372666433, 1372666448, 1372666463, 1372666478, 1372666493, 1372666508, 1372666523, 1372666538, 1372666553, 1372666568, 1372666583, 1372666598, 1372666613, 1372666628, 1372666643, 1372666658, 1372666673, 1372666688, 1372666703, 1372666718, 1372666733, 1372666748, 1372666763, 1372666778, 1372666793, 1372666808]","[1372666253, 1372666283, 1372666298, 1372666306, 1372666313, 1372666321, 1372666328, 1372666373, 1372666396, 1372666418, 1372666426, 1372666433, 1372666441, 1372666448, 1372666456, 1372666463, 1372666478, 1372666486, 1372666493, 1372666498, 1372666503, 1372666508, 1372666523, 1372666531, 1372666538, 1372666546, 1372666553, 1372666556, 1372666559, 1372666562, 1372666565, 1372666568, 1372666572, 1372666576, 1372666579, 1372666583, 1372666587, 1372666591, 1372666594, 1372666598, 1372666602, 1372666606, 1372666609, 1372666613, 1372666628, 1372666633, 1372666638, 1372666643, 1372666648, 1372666653, 1372666658, 1372666663, 1372666668, 1372666673, 1372666733, 1372666808]"
16,2,2,27,17,"[7743, 4796, 4588, 18, 20, 7718, 7720, 54, 55, 4908, 6721, 9619, 708, 3224, 3221, 5427, 3222, 559, 3030, 5049, 5052, 837, 543, 421, 3065, 424, 1896]","[[-8.611389, 41.150439], [-8.612019, 41.150295], [-8.613369, 41.150007], [-8.614782, 41.150025], [-8.614656, 41.151213], [-8.61381, 41.151807], [-8.613522, 41.153094], [-8.612397, 41.153742], [-8.611965, 41.155155], [-8.612271, 41.15682], [-8.612199, 41.158125], [-8.611749, 41.159934], [-8.611452, 41.161374], [-8.611344, 41.161779], [-8.611785, 41.162787], [-8.614116, 41.163057], [-8.614854, 41.163147]]","[1372668358, 1372668373, 1372668388, 1372668403, 1372668418, 1372668433, 1372668448, 1372668463, 1372668478, 1372668493, 1372668508, 1372668523, 1372668538, 1372668553, 1372668568, 1372668583, 1372668598]","[1372668358, 1372668373, 1372668388, 1372668396, 1372668403, 1372668418, 1372668433, 1372668448, 1372668463, 1372668471, 1372668478, 1372668483, 1372668488, 1372668493, 1372668497, 1372668501, 1372668504, 1372668508, 1372668513, 1372668518, 1372668523, 1372668538, 1372668553, 1372668568, 1372668576, 1372668583, 1372668598]"
17,249,2,17,18,"[5145, 10185, 5196, 2325, 1414, 1428, 1430, 1424, 5538, 1426, 3315, 1421, 1419, 3317, 3320, 764, 762]","[[-8.639838, 41.159799], [-8.639901, 41.159772], [-8.640315, 41.159808], [-8.640342, 41.159826], [-8.640729, 41.159403], [-8.641314, 41.15754], [-8.641926, 41.155533], [-8.642358, 41.154255], [-8.642385, 41.154138], [-8.640243, 41.153436], [-8.636724, 41.152617], [-8.634429, 41.152194], [-8.634942, 41.151123], [-8.63784, 41.150259], [-8.641854, 41.149314], [-8.64468, 41.15124], [-8.642016, 41.151231], [-8.640486, 41.147937]]","[1372668648, 1372668663, 1372668678, 1372668693, 1372668708, 1372668723, 1372668738, 1372668753, 1372668768, 1372668783, 1372668798, 1372668813, 1372668828, 1372668843, 1372668858, 1372668873, 1372668888, 1372668903]","[1372668648, 1372668678, 1372668708, 1372668716, 1372668723, 1372668731, 1372668738, 1372668746, 1372668753, 1372668768, 1372668783, 1372668788, 1372668793, 1372668798, 1372668813, 1372668828, 1372668903]"
18,7,0,25,26,"[7945, 6376, 8904, 6374, 1066, 1064, 1060, 1077, 7175, 7914, 2696, 8971, 1836, 1856, 8553, 1842, 5030, 7685, 7689, 3110, 8501, 3113, 3107, 3115, 426]","[[-8.621523, 41.177673], [-8.621532, 41.177682], [-8.621577, 41.177601], [-8.621613, 41.17707], [-8.62092, 41.176764], [-8.620398, 41.176071], [-8.620164, 41.174865], [-8.619471, 41.17419], [-8.619615, 41.172057], [-8.619543, 41.171148], [-8.620065, 41.170203], [-8.619795, 41.16879], [-8.620605, 41.167827], [-8.62029, 41.167116], [-8.620506, 41.165478], [-8.620731, 41.164038], [-8.620722, 41.164074], [-8.62074, 41.164092], [-8.620767, 41.16411], [-8.620776, 41.164074], [-8.622441, 41.164119], [-8.623125, 41.1642], [-8.623116, 41.1642], [-8.623116, 41.1642], [-8.623107, 41.164209], [-8.623116, 41.164209]]","[1372668930, 1372668945, 1372668960, 1372668975, 1372668990, 1372669005, 1372669020, 1372669035, 1372669050, 1372669065, 1372669080, 1372669095, 1372669110, 1372669125, 1372669140, 1372669155, 1372669170, 1372669185, 1372669200, 1372669215, 1372669230, 1372669245, 1372669260, 1372669275, 1372669290, 1372669305]","[1372668930, 1372668960, 1372668990, 1372668995, 1372669000, 1372669005, 1372669020, 1372669025, 1372669030, 1372669035, 1372669045, 1372669055, 1372669065, 1372669073, 1372669080, 1372669095, 1372669110, 1372669115, 1372669120, 1372669125, 1372669133, 1372669140, 1372669163, 1372669185, 1372669305]"
19,224,2,30,18,"[34, 7973, 35, 36, 5383, 5379, 7383, 10416, 33, 6456, 996, 29, 10276, 7266, 7271, 8220, 894, 993, 3231, 7475, 7269, 74, 7272, 7751, 7753, 4905, 105, 108, 4325, 1904]","[[-8.612613, 41.145894], [-8.61156, 41.145984], [-8.610003, 41.146434], [-8.608851, 41.147091], [-8.608761, 41.147289], [-8.608446, 41.147631], [-8.607645, 41.148963], [-8.606979, 41.150331], [-8.60643, 41.151402], [-8.605755, 41.15277], [-8.605071, 41.153481], [-8.604711, 41.154183], [-8.60463, 41.155713], [-8.604531, 41.157351], [-8.604576, 41.158944], [-8.604531, 41.159664], [-8.604504, 41.159673], [-8.604603, 41.15961]]","[1372667702, 1372667717, 1372667732, 1372667747, 1372667762, 1372667777, 1372667792, 1372667807, 1372667822, 1372667837, 1372667852, 1372667867, 1372667882, 1372667897, 1372667912, 1372667927, 1372667942, 1372667957]","[1372667702, 1372667703, 1372667705, 1372667706, 1372667707, 1372667708, 1372667710, 1372667711, 1372667712, 1372667713, 1372667715, 1372667716, 1372667717, 1372667727, 1372667737, 1372667747, 1372667777, 1372667782, 1372667787, 1372667792, 1372667807, 1372667822, 1372667837, 1372667845, 1372667852, 1372667860, 1372667867, 1372667882, 1372667897, 1372667957]"
20,403,1,28,20,"[7973, 35, 36, 5383, 5379, 7383, 10416, 33, 6456, 996, 29, 10276, 7265, 7781, 10431, 10427, 734, 7780, 9519, 878, 9533, 6143, 884, 892, 880, 9046, 794, 7292]","[[-8.61255, 41.146128], [-8.612199, 41.146074], [-8.611803, 41.146092], [-8.611812, 41.146092], [-8.611776, 41.146092], [-8.610804, 41.145894], [-8.610894, 41.145408], [-8.610903, 41.145399], [-8.610903, 41.14539], [-8.610876, 41.145012], [-8.610462, 41.143608], [-8.608653, 41.143167], [-8.606313, 41.142348], [-8.605062, 41.143761], [-8.606151, 41.144463], [-8.607402, 41.145336], [-8.607492, 41.145417], [-8.607483, 41.145462], [-8.607474, 41.145471], [-8.607465, 41.145489]]","[1372668773, 1372668788, 1372668803, 1372668818, 1372668833, 1372668848, 1372668863, 1372668878, 1372668893, 1372668908, 1372668923, 1372668938, 1372668953, 1372668968, 1372668983, 1372668998, 1372669013, 1372669028, 1372669043, 1372669058]","[1372668773, 1372668779, 1372668786, 1372668792, 1372668798, 1372668804, 1372668811, 1372668817, 1372668823, 1372668829, 1372668836, 1372668842, 1372668848, 1372668863, 1372668878, 1372668888, 1372668898, 1372668908, 1372668923, 1372668927, 1372668931, 1372668934, 1372668938, 1372668953, 1372668961, 1372668968, 1372668983, 1372669058]"
21,336,0,26,41,"[980, 7542, 7534, 976, 5549, 973, 974, 360, 356, 6319, 6658, 232, 7043, 8238, 8242, 234, 7481, 737, 7482, 233, 8243, 7291, 7398, 235, 999, 733]","[[-8.574705, 41.142717], [-8.574696, 41.142726], [-8.574687, 41.142726], [-8.574678, 41.142708], [-8.574687, 41.142708], [-8.574705, 41.142699], [-8.574714, 41.142681], [-8.574714, 41.142672], [-8.574705, 41.142681], [-8.574687, 41.142681], [-8.574723, 41.142825], [-8.575407, 41.14296], [-8.575812, 41.143428], [-8.575389, 41.143851], [-8.57394, 41.143932], [-8.57385, 41.144067], [-8.576181, 41.144085], [-8.577855, 41.144805], [-8.579898, 41.143914], [-8.582841, 41.143734], [-8.585829, 41.143509], [-8.587917, 41.141799], [-8.590428, 41.140251], [-8.593488, 41.140008], [-8.596296, 41.140404], [-8.599014, 41.141682], [-8.602038, 41.141988], [-8.605125, 41.141817], [-8.608113, 41.141178], [-8.61039, 41.141061], [-8.61381, 41.14134], [-8.614521, 41.141286], [-8.61444, 41.14224], [-8.614611, 41.142843], [-8.615358, 41.142672], [-8.615385, 41.142636], [-8.615403, 41.142636], [-8.615466, 41.142636], [-8.61552, 41.142645], [-8.615592, 41.142645], [-8.61552, 41.142636]]","[1372667593, 1372667608, 1372667623, 1372667638, 1372667653, 1372667668, 1372667683, 1372667698, 1372667713, 1372667728, 1372667743, 1372667758, 1372667773, 1372667788, 1372667803, 1372667818, 1372667833, 1372667848, 1372667863, 1372667878, 1372667893, 1372667908, 1372667923, 1372667938, 1372667953, 1372667968, 1372667983, 1372667998, 1372668013, 1372668028, 1372668043, 1372668058, 1372668073, 1372668088, 1372668103, 1372668118, 1372668133, 1372668148, 1372668163, 1372668178, 1372668193]","[1372667593, 1372667833, 1372667838, 1372667843, 1372667848, 1372667858, 1372667868, 1372667878, 1372667916, 1372667953, 1372668028, 1372668043, 1372668048, 1372668053, 1372668058, 1372668073, 1372668081, 1372668088, 1372668101, 1372668114, 1372668127, 1372668141, 1372668154, 1372668167, 1372668180, 1372668193]"
22,101,2,52,29,"[155, 7997, 10203, 7558, 7993, 251, 9038, 7595, 5146, 5151, 5150, 1659, 505, 3193, 6907, 6905, 6903, 6910, 7111, 9386, 4668, 2364, 508, 401, 5042, 5035, 403, 6830, 390, 4683, 1872, 392, 8397, 5165, 7343, 291, 8360, 8362, 8363, 293, 7448, 7449, 2591, 8774, 2593, 8002, 4373, 9435, 4381, 4378, 4678, 6828]","[[-8.628084, 41.158368], [-8.627886, 41.158368], [-8.62884, 41.159106], [-8.628255, 41.161014], [-8.627625, 41.162958], [-8.627499, 41.163381], [-8.627499, 41.163372], [-8.627517, 41.163354], [-8.627526, 41.163354], [-8.627508, 41.163381], [-8.627256, 41.164173], [-8.627139, 41.164551], [-8.628669, 41.164956], [-8.631675, 41.164704], [-8.633961, 41.163678], [-8.636094, 41.164236], [-8.636589, 41.164434], [-8.63874, 41.164857], [-8.640108, 41.165073], [-8.642241, 41.165109], [-8.642448, 41.165154], [-8.642673, 41.165163], [-8.643177, 41.163804], [-8.643726, 41.162265], [-8.645445, 41.162517], [-8.645769, 41.163435], [-8.645418, 41.164461], [-8.645418, 41.164569], [-8.645436, 41.164578]]","[1372667161, 1372667176, 1372667191, 1372667206, 1372667221, 1372667236, 1372667251, 1372667266, 1372667281, 1372667296, 1372667311, 1372667326, 1372667341, 1372667356, 1372667371, 1372667386, 1372667401, 1372667416, 1372667431, 1372667446, 1372667461, 1372667476, 1372667491, 1372667506, 1372667521, 1372667536, 1372667551, 1372667566, 1372667581]","[1372667161, 1372667191, 1372667192, 1372667193, 1372667193, 1372667194, 1372667195, 1372667196, 1372667197, 1372667198, 1372667198, 1372667199, 1372667200, 1372667201, 1372667202, 1372667203, 1372667203, 1372667204, 1372667205, 1372667206, 1372667229, 1372667251, 1372667311, 1372667321, 1372667331, 1372667341, 1372667346, 1372667351, 1372667356, 1372667361, 1372667366, 1372667371, 1372667379, 1372667386, 1372667401, 1372667416, 1372667419, 1372667421, 1372667424, 1372667426, 1372667429, 1372667431, 1372667446, 1372667461, 1372667476, 1372667491, 1372667506, 1372667521, 1372667536, 1372667544, 1372667551, 1372667581]"
23,335,0,24,13,"[9733, 5363, 259, 262, 267, 270, 8940, 4059, 9422, 8438, 1963, 7072, 2615, 1961, 2576, 4131, 8248, 2604, 3951, 4199, 2521, 1959, 5221, 10353]","[[-8.655156, 41.177448], [-8.653365, 41.176008], [-8.653338, 41.175036], [-8.654445, 41.17383], [-8.655813, 41.17221], [-8.656767, 41.171076], [-8.657271, 41.170464], [-8.658486, 41.169033], [-8.659782, 41.167467], [-8.661159, 41.165856], [-8.662617, 41.164092], [-8.662914, 41.163741], [-8.662923, 41.163426]]","[1372670316, 1372670331, 1372670346, 1372670361, 1372670376, 1372670391, 1372670406, 1372670421, 1372670436, 1372670451, 1372670466, 1372670481, 1372670496]","[1372670316, 1372670331, 1372670339, 1372670346, 1372670349, 1372670352, 1372670355, 1372670358, 1372670361, 1372670366, 1372670371, 1372670376, 1372670391, 1372670406, 1372670414, 1372670421, 1372670436, 1372670444, 1372670451, 1372670466, 1372670474, 1372670481, 1372670489, 1372670496]"
24,142,1,20,12,"[7995, 350, 4881, 1649, 1640, 3165, 1639, 1102, 3166, 3168, 825, 5422, 829, 50, 52, 56, 24, 9331, 4903, 3000]","[[-8.628363, 41.157486], [-8.626707, 41.157621], [-8.624898, 41.157054], [-8.625249, 41.155614], [-8.622882, 41.155812], [-8.620677, 41.155587], [-8.617878, 41.155029], [-8.614629, 41.154417], [-8.613333, 41.153895], [-8.613324, 41.153841], [-8.611362, 41.153607], [-8.608437, 41.153562]]","[1372670791, 1372670806, 1372670821, 1372670836, 1372670851, 1372670866, 1372670881, 1372670896, 1372670911, 1372670926, 1372670941, 1372670956]","[1372670791, 1372670806, 1372670821, 1372670827, 1372670833, 1372670839, 1372670845, 1372670851, 1372670856, 1372670861, 1372670866, 1372670871, 1372670876, 1372670881, 1372670911, 1372670921, 1372670931, 1372670941, 1372670949, 1372670956]"
25,110,2,44,32,"[9333, 52, 55, 4908, 6722, 6723, 6718, 6725, 6738, 7390, 780, 778, 3011, 5407, 5408, 777, 869, 155, 7997, 10203, 7558, 7993, 252, 7607, 8741, 153, 766, 5430, 1621, 770, 775, 7378, 7772, 6704, 5414, 1661, 9695, 3322, 3318, 1418, 1420, 3314, 1427, 674]","[[-8.613297, 41.15439], [-8.613306, 41.153877], [-8.613261, 41.153841], [-8.6121, 41.153922], [-8.612181, 41.155119], [-8.613135, 41.155218], [-8.614071, 41.155416], [-8.616519, 41.155839], [-8.617887, 41.156028], [-8.617878, 41.156064], [-8.618247, 41.156127], [-8.619831, 41.156334], [-8.621415, 41.156541], [-8.623449, 41.156973], [-8.625501, 41.157342], [-8.627499, 41.157666], [-8.628219, 41.158305], [-8.629668, 41.158728], [-8.630334, 41.157864], [-8.629515, 41.156973], [-8.629821, 41.155659], [-8.630919, 41.154561], [-8.63235, 41.153463], [-8.632584, 41.152761], [-8.634222, 41.152473], [-8.636112, 41.152491], [-8.637102, 41.152707], [-8.637777, 41.152878], [-8.63991, 41.153364], [-8.642043, 41.153985], [-8.644131, 41.154489], [-8.645607, 41.154363]]","[1372665756, 1372665771, 1372665786, 1372665801, 1372665816, 1372665831, 1372665846, 1372665861, 1372665876, 1372665891, 1372665906, 1372665921, 1372665936, 1372665951, 1372665966, 1372665981, 1372665996, 1372666011, 1372666026, 1372666041, 1372666056, 1372666071, 1372666086, 1372666101, 1372666116, 1372666131, 1372666146, 1372666161, 1372666176, 1372666191, 1372666206, 1372666221]","[1372665756, 1372665771, 1372665786, 1372665801, 1372665816, 1372665831, 1372665839, 1372665846, 1372665876, 1372665906, 1372665921, 1372665929, 1372665936, 1372665951, 1372665956, 1372665961, 1372665966, 1372665996, 1372666001, 1372666006, 1372666011, 1372666016, 1372666021, 1372666026, 1372666041, 1372666049, 1372666056, 1372666061, 1372666066, 1372666071, 1372666076, 1372666081, 1372666086, 1372666101, 1372666106, 1372666111, 1372666116, 1372666131, 1372666161, 1372666176, 1372666184, 1372666191, 1372666206, 1372666221]"
26,382,1,47,24,"[7995, 350, 4881, 1649, 1640, 3165, 1639, 1102, 3166, 3168, 825, 5422, 828, 9620, 47, 49, 38, 41, 44, 61, 6915, 6468, 7388, 697, 700, 6160, 7524, 45, 38, 41, 44, 61, 6915, 6468, 7388, 697, 699, 730, 1614, 7329, 728, 7330, 6459, 6465, 1899, 64, 20]","[[-8.628354, 41.157459], [-8.628237, 41.157585], [-8.626545, 41.157432], [-8.62506, 41.15718], [-8.625033, 41.157171], [-8.625024, 41.156712], [-8.625231, 41.155596], [-8.623476, 41.155686], [-8.621541, 41.156001], [-8.619669, 41.155344], [-8.619183, 41.155236], [-8.619174, 41.155236], [-8.619003, 41.154669], [-8.618256, 41.15286], [-8.61759, 41.151546], [-8.617356, 41.151042], [-8.616969, 41.150115], [-8.616717, 41.149647], [-8.616555, 41.149566], [-8.615898, 41.149782], [-8.615097, 41.149908], [-8.615061, 41.14989], [-8.615061, 41.149863], [-8.614773, 41.149998]]","[1372669997, 1372670012, 1372670027, 1372670042, 1372670057, 1372670072, 1372670087, 1372670102, 1372670117, 1372670132, 1372670147, 1372670162, 1372670177, 1372670192, 1372670207, 1372670222, 1372670237, 1372670252, 1372670267, 1372670282, 1372670297, 1372670312, 1372670327, 1372670342]","[1372669997, 1372670027, 1372670057, 1372670087, 1372670092, 1372670097, 1372670102, 1372670117, 1372670122, 1372670127, 1372670132, 1372670147, 1372670162, 1372670177, 1372670192, 1372670207, 1372670211, 1372670215, 1372670219, 1372670223, 1372670227, 1372670232, 1372670236, 1372670240, 1372670244, 1372670248, 1372670252, 1372670254, 1372670257, 1372670259, 1372670261, 1372670264, 1372670266, 1372670269, 1372670271, 1372670273, 1372670276, 1372670278, 1372670280, 1372670283, 1372670285, 1372670288, 1372670290, 1372670292, 1372670295, 1372670297, 1372670342]"
